Ticker,Adj Close,Close,High,Low,Open,Volume
CVX,200.88999938964844,200.88999938964844,202.14999389648438,199,199.7899932861328,5857885
D,61.959999084472656,61.959999084472656,62.349998474121094,61.86009979248047,62.15999984741211,588472
DAL,63.52000045776367,63.52000045776367,64.18000030517578,62.779998779296875,62.779998779296875,3285915
DASH,159.44000244140625,159.44000244140625,165.3000030517578,157.50999450683594,162.5800018310547,1403931
DD,43.51499938964844,43.51499938964844,43.814998626708984,42.63999938964844,43.310001373291016,747685
DDOG,129,129,133.39999389648438,127.52999877929688,130.85000610351562,1184359
DE,562.6400146484375,562.6400146484375,565.0999755859375,558.0200195,563.1900024414062,369277
DECK,105.56500244140625,105.56500244140625,105.83000183105469,103.0801010131836,103.5,300567
DELL,155.22000122070312,155.22000122070312,155.5,146.8000030517578,146.5850067138672,2886263
DG,124.68000030517578,124.68000030517578,126.92500305175781,124.3499984741211,126,542805
DGX,194.97000122070312,194.97000122070312,197.17999267578125,194.7100067138672,195.00999450683594,128007
DHI,136.89999389648438,136.89999389648438,137.88999938964844,136.4600067138672,136.8000030517578,588256
DHR,188.91000366210938,188.91000366210938,191.38499450683594,187.40499877929688,189.8300018310547,721442
DIS,99.76000213623047,99.76000213623047,100.76499938964844,98.91500091552734,99.02999877929688,3120009
DLR,177.22999572753906,177.22999572753906,179.49000549316406,176.8000030517578,177.88999938964844,247447
DLTR,105.16000366210938,105.16000366210938,107.7699966430664,104.9000015258789,107.7699966430664,767359
DOC,17.584999084472656,17.584999084472656,17.610000610351562,17.350000381469727,17.37999916,1168739
DOV,209.17999267578125,209.17999267578125,210.77499389648438,207.86000061035156,209.2899932861328,202552
DOW,37.68000030517578,37.68000030517578,38.58000183105469,37.630001068115234,38.00999832,4431559
DPZ,375.1549987792969,375.1549987792969,380.20001220703125,374.0199890136719,375.07000732421875,300563
DRI,201.97999572753906,201.97999572753906,206.75,195.69000244140625,195.72000122070312,998276
DTE,147.64999389648438,147.64999389648438,148.4499969482422,146.72999572753906,147.32000732421875,118580
DUK,130.64999389648438,130.64999389648438,131.41000366210938,130.3000030517578,130.75,1326553
DVA,149.85000610351562,149.85000610351562,152.08999633789062,148.8300018310547,149.7899932861328,136168
DVN,49.28499984741211,49.28499984741211,49.709999084472656,48.34000015258789,48.375,8261690
DXCM,67.84500122070312,67.84500122070312,68.76000213623047,67.26000213623047,67.98000336,690316
EA,200.41000366210938,200.41000366210938,200.72999572753906,200.22500610351562,200.6300048828125,327672
EBAY,91.05999755859375,91.05999755859375,92.44000244140625,89.56999969482422,91.05999755859375,1127556
ECL,259.4899902,259.4899902,260,257.3550109863281,259.5400085449219,399582
ED,113.30000305175781,113.30000305175781,113.88099670410156,112.98999786376953,113.62000274658203,161152
EFX,182.96499633789062,182.96499633789062,185.80999755859375,180.61000061035156,182.2899932861328,420278
EG,314.3649902,314.3649902,321.7099914550781,313.2900085449219,319.8999938964844,40834
EIX,72.22000122070312,72.22000122070312,72.77500153,71.98999786376953,72.37999725341797,440123
EL,85.52500153,85.52500153,85.73000336,84.05000305175781,84.33999633789062,597565
ELV,296.2349853515625,296.2349853515625,299.3500061035156,294.0799865722656,294.0799865722656,201734
EME,740.1300048828125,740.1300048828125,742.8599853515625,723.4899902,726.3200073242188,90198
